length,duration,src_port,dst_port,src_ip,dst_ip,proto_BROWSER,proto_DNS,proto_HTTP,proto_MDNS,proto_QUIC,proto_SSDP,proto_TCP,proto_TLSv1.2,proto_TLSv1.3,proto_UDP,proto_UDP/XML,euclidean_to_mean,cosine_to_mean
1292,0.0021900000000414366,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.2983875603854726,0.4847591448838333
1178,0.00015899999999646752,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.2929016985487853,0.48566354439486176
66,0.0005029999999806023,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1893387259562114,-0.0716453540768
67,0.00774300000000494,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1766045170643649,-0.07024250060900594
1292,0.012097999999980402,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.2863008138121907,0.49203372726286543
1180,0.00015799999999899228,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.2930495133381148,0.4856182400639103
1292,0.0003169999999954598,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3020099085317198,0.4829025907370096
1203,6.999999999379725e-05,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.2949596743053846,0.48499835057981405
66,0.0023920000000430264,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1853874092354517,-0.07132154347128092
67,0.0020230000000083237,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.185981734437183,-0.07138993531308738
508,0.003709999999955471,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1389976002523112,-0.07118666173580358
87,0.0023899999999912325,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.317172604691403,0.47169642621345803
312,0.010281000000020413,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1446263456053847,-0.06997078275964369
1178,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.155743036126051,-0.0673579706424794
69,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.190048482120695,-0.07173476110285772
509,0.00028100000002950765,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1461341352355598,-0.07179378430711808
87,0.0026110000000016953,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3167839634501026,0.4718949002521621
312,0.0092059999999492,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1457176776425368,-0.07023540336958321
486,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1481144604040203,-0.07189219090446729
240,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1688140494506978,-0.07204603209676923
87,0.0029350000000363252,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.316224665246557,0.4721823299999405
361,0.018043999999974858,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1370497466251748,-0.0677343675309454
87,0.001380000000040127,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3190223446445688,0.4707645932125289
315,0.01626699999997072,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1411955894965773,-0.06831136650287675
87,0.0013809999999807587,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3190204535936878,0.47076553580744973
479,0.019137000000000626,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1285280981774894,-0.06719493713183784
87,0.002093999999999596,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.31770220521495,0.4714275361070497
96,0.0035090000000082,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.179112350677069,-0.07119413218399123
87,0.0034469999999942047,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.315366261284362,0.47262790249772807
527,0.004232999999999265,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.137019379226999,-0.07103481381363344
87,0.0018800000000283035,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.318091552431628,0.4712309607554618
316,0.002972999999997228,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.154791502347181,-0.07156569703621898
87,0.0015680000000202199,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3186689021442686,0.47094110750549256
525,0.01230899999995927,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1271577201803484,-0.0691386739743475
87,0.0017180000000394102,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3183898941565237,0.47108094145137597
316,0.007397999999966487,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1475325670377259,-0.07065695639543719
88,0.00046500000001969966,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3206792394581024,0.46993450592978847
82,0.005178000000000793,0,0,1719953429,3232258180,False,False,False,False,False,False,False,True,False,False,False,5.439368956069978,-0.23801283725691988
82,0.0004690000000096006,0,0,1719953429,3232258180,False,False,False,False,False,False,False,True,False,False,False,5.441329078013912,-0.23823264306328365
54,0.04253499999998667,62933,443,3232258180,1719953429,False,False,False,False,False,False,True,False,False,False,False,5.311920985036904,-0.1687382357217184
54,4.999999998744897e-05,55802,443,3232258180,1719953429,False,False,False,False,False,False,True,False,False,False,False,4.967784505034476,-0.1620628689351111
83,0.025732000000004973,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3092248404459437,0.4808338855724293
66,0.0031470000000126674,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1839387064158229,-0.07118366619709232
313,0.018903999999963617,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1415857864714192,-0.06748434206567364
87,0.0013140000000362306,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3191474149242624,0.4707022948190584
1242,0.06320199999998977,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.2813097088547774,-0.04300313144233639
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1016,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1451887768099527,-0.06893790225586588
193,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1741057665394574,-0.07199273729053127
78,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.188796285264237,-0.07175899020035124
1242,0.0025190000000065993,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1558850420484772,-0.066204856599453
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
955,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.14258861193426,-0.06945676565170049
195,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1738720674925303,-0.07199551788355191
78,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.188796285264237,-0.07175899020035124
86,0.0009269999999901302,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3200141791901494,0.4702845695424286
87,0.003692999999998392,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3149649165918391,0.47283820468792287
1242,0.00028100000002950765,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1606984890109209,-0.06661105997392848
1242,0.001542999999969652,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1579019691429029,-0.06638713311861164
956,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.142625117411006,-0.06944861263720112
219,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1711266279235444,-0.07202534596482385
76,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.189073282233912,-0.07175367812302653
69,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.190048482120695,-0.07173476110285772
86,0.0004410000000234504,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.320973026658934,0.4698133113207329
87,0.0029799999999795546,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3161479706902623,0.47222191644047457
1292,0.008737999999993917,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.2890540928796879,0.490062518160199
1203,0.00022400000000288856,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.2946396418671071,0.48516023870457564
66,0.003072000000031494,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1840792671302331,-0.071197579149251
67,0.0009599999999636566,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1881995012166406,-0.0715725468139183
1242,0.0034699999999929787,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1540428315165392,-0.06601959582358609
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
979,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1435211233161136,-0.06925782214009579
241,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.168706023620534,-0.07204688992209121
69,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.190048482120695,-0.07173476110285772
87,0.003237000000012813,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3157145708238573,0.4724464316264188
83,0.20144299999998339,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,2.667744011225405,0.25922898780737164
312,0.017096000000037748,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1414404511639136,-0.06805811234479095
78,0.0,0,0,308356158,3232258180,False,False,False,False,False,False,False,True,False,False,False,6.028069969798476,-0.2721786092085283
82,0.0009569999999712309,0,0,3232258180,308356158,False,False,False,False,False,False,False,True,False,False,False,6.225773510149241,0.347232836105605
87,0.0006600000000389628,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3204145022920288,0.4700757312584091
1242,0.011336999999969066,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.143529607461084,-0.0641976390246966
1211,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1585337906034652,-0.0670025826286767
66,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1904691403917387,-0.07172649968739815
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
958,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.142698741616019,-0.06943227090877607
220,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1710146025785129,-0.07202644618801798
78,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.188796285264237,-0.07175899020035124
88,0.0011430000000132168,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3193509183088803,0.47058907031003944
88,0.00023499999997511622,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.321142132919229,0.4697083880057073
88,0.00017800000000534055,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3212578107565824,0.469652033072227
1242,0.08696400000002313,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.4425642131946204,-0.032380441264514316
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
979,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1435211233161136,-0.06925782214009579
253,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1674246299372208,-0.07205627552840162
88,0.00030699999996386396,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3209965588971837,0.46977939335175806
89,0.0021240000000375403,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3174020175463201,0.4715532905620165
83,0.11247299999996585,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.7754564474077479,0.3718168567742968
83,0.05502000000001317,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3898593762714084,0.4603776208057585
448,0.05455699999998842,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.22537812000288,-0.051850199750314276
462,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1496060776630475,-0.07194046070025692
916,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1413245468374944,-0.06976537993640489
78,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.188796285264237,-0.07175899020035124
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
84,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.187969652818058,-0.07177467796537366
66,0.0005990000000224427,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1891267091438662,-0.07162962492724242
68,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1901885206836744,-0.07173201754921261
54,0.0,443,54646,308356158,3232258180,False,False,False,False,False,False,True,False,False,False,False,5.138356026558091,-0.5139067086221351
87,0.0010819999999966967,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3195911334258164,0.47048194645468067
75,0.04847300000000132,0,0,3232258180,3300925445,False,True,False,False,False,False,False,False,False,False,False,8.689676106460938,-0.12932362952424703
75,0.0003189999999904103,0,0,3232258180,3300925445,False,True,False,False,False,False,False,False,False,False,False,8.683185848319175,-0.13137825571142409
125,0.013327000000003864,0,0,3300925445,3232258180,False,True,False,False,False,False,False,False,False,False,False,8.682070126603302,-0.12054241025134056
91,0.0,0,0,3300925445,3232258180,False,True,False,False,False,False,False,False,False,False,False,8.685223313104927,-0.12106694449268433
1292,0.0014550000000213004,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.377374791936637,0.6797779126914433
1292,6.8999999996322e-05,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.3799813917907526,0.6781393013058192
121,0.00017399999995859616,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.3939476283587613,0.6656756349000539
113,0.06098300000002155,0,0,1257439092,3232258180,False,False,False,False,False,False,False,True,False,False,False,5.602235225960354,-0.24767088169489415
120,0.0007659999999987122,0,0,3232258180,1257439092,False,False,False,False,False,False,False,True,False,False,False,5.708996537051249,0.20305881858003233
82,0.023072000000013304,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.17365153897991,-0.12612658388978115
1292,0.0009000000000014552,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.166821809945072,-0.1265425501523166
1242,0.04190399999998817,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1835919335599734,-0.05290661995796686
87,0.0013759999999933825,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.319029910028808,0.47076082243839984
1242,0.003310999999996511,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1543423538037592,-0.06605109648689657
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
637,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1414074724909138,-0.07141765112322954
87,0.003035000000011223,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3160545595846387,0.47227018890151573
83,0.0012960000000248328,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3196751197591303,0.470488705777778
66,0.007476999999994405,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1770861005923883,-0.07029930800936916
1292,0.034396999999955824,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.3807298444583591,0.68654960992649
1292,0.047523000000012416,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.2115704551897317,-0.10828242615277879
1292,0.0170800000000213,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1488992350031706,-0.12354439505666744
327,0.0,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1627219593236147,-0.13288932828259584
672,0.00022200000000793807,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1426245247242321,-0.13311088472704266
69,0.0,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.192569655674579,-0.1310302114483686
120,0.0009059999999863066,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.3926777176185874,0.6664633332093524
73,0.0001629999999863685,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.3994663161331289,0.6628152634907631
1288,0.00033899999999675856,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.379107752542462,0.6786183463663843
1292,5.300000003671812e-05,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.3800127479222575,0.6781197994422499
1190,8.29999999609754e-05,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.3718898116779088,0.6816385415945833
140,5.8000000024094334e-05,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.392097586453928,0.6666234118851575
375,4.899999998997373e-05,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.3713208789586773,0.6778829425426222
54,0.023790000000019518,443,59675,1257439092,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.782203488291834,-0.5088083132426663
162,0.022016000000007807,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1623050647011246,-0.1272119295700911
67,0.0013069999999970605,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1899860004924907,-0.13093831554370064
67,0.000490999999954056,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.191747697695535,-0.13098650115630184
67,0.0,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1928493213370661,-0.13101085940040655
71,0.0,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1922907125428526,-0.13104949315850686
73,0.00038700000004610047,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.399038826760415,0.6630743216438557
83,0.06334099999997989,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.4294675177654395,0.4496765232504863
66,0.0029910000000086256,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1842319035520907,-0.07121255146558543
1242,0.040576999999984764,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1792639850902824,-0.05349808266372263
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1199,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1574941771785587,-0.06713305432266582
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
86,0.0006369999999833453,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3205829876643402,0.4700044736373775
1242,0.00038900000004105095,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.160450879469607,-0.06659241447653125
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
85,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.187832517016575,-0.07177725626756601
86,0.0004229999999552092,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3210090729686201,0.46979568074100575
87,0.0016130000000202926,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3185849206285163,0.47098315117388073
1242,0.0010030000000256223,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.159072621608903,-0.06648457078218445
1242,0.0014339999999606334,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1581351329984884,-0.06640699669021582
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
179,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1757627372638697,-0.07197201385543575
86,0.0003240000000346299,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3212080081410182,0.4696984878372731
88,0.00011200000000144428,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3213922300270917,0.46958662297893894
88,5.699999996977567e-05,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3215046366147793,0.4695319859772566
887,0.0895940000000337,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.4487482386469177,-0.08219794261496705
80,0.0025459999999952743,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.3943784509138857,0.6658711942239051
209,0.001515999999980977,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.171465242397614,-0.13212357148686424
74,0.0337430000000154,0,0,3232258180,2398826286,False,False,False,False,True,False,False,False,False,False,False,1.399000236119327,0.6715154292770948
83,0.03138899999999012,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.317125252469829,0.479466124284031
66,0.0028829999999970823,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1844367603598056,-0.07123242786818014
66,0.0007560000000239597,0,0,2398826286,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1913064049303863,-0.1309621767663443
1242,0.09718299999997271,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.5248561600229331,-0.028266878056911682
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
645,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1411819680423705,-0.07138423200385587
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0012449999999830652,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.158543185879712,-0.06644120446976955
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
86,0.00024300000001176159,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3213716295598121,0.4696186838146757
1242,0.001056000000005497,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1589560033055726,-0.06647511487631343
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
1242,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1613499792666169,-0.06665911957988413
152,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1790620333216149,-0.07192588461348265
86,0.0003150000000005093,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3212261502482134,0.4696896332742999
